"X","id_tanggal_transaksi_awal","tanggal_transaksi_awal","tipe_kartu","id_merchant","nama_merchant","tipe_mesin","tipe_transaksi","nama_transaksi","nilai_transaksi","id_negara","nama_negara","nama_kota","lokasi_mesin","pemilik_mesin","waktu_transaksi","kuartal_transaksi","kepemilikan_kartu","nama_channel","id_channel","flag_transaksi_finansial","status_transaksi","bank_pemilik_kartu","rata_rata_nilai_transaksi","maksimum_nilai_transaksi","minimum_nilai_transaksi","rata_rata_jumlah_transaksi","flag_transaksi_fraud"
1846,2457495,2457513,104,-2,1798,2110141,26,10,200000,96,5,58,3099,613,163730,3,2,1,9,FALSE,3,999,135049.5868,4800000,30000,8.07,0
7775,2457538,2457564,104,-2,1798,1942709,26,10,169900,96,5,223,2675,613,111247,2,2,1,9,FALSE,3,999,504545.4545,1850000,50000,1.41,0
4700,2457471,2457545,1,-2,1798,1478613,301,16,500000,96,5,128,1396,613,174226,3,2,1,9,FALSE,3,999,1454283.333,6000000,136299,1.58,0
3193,2457554,2457569,111,-2,1798,2570339,26,10,100000,96,5,102,4097,613,220045,4,2,1,9,FALSE,3,999,153331.6771,1250000,10000,2.27,0
7401,2457390,2457454,104,-2,1798,1462387,385,11,100000,96,5,128,1415,613,182720,4,2,1,9,FALSE,3,999,492578.125,1300000,40400,2.13,0
7325,2457506,2457509,93,-2,1798,1578276,26,10,2500000,96,5,128,1967,613,102229,2,2,1,9,FALSE,3,999,2831245.541,25000000,23200,3.76,0
11904,2457395,2457422,0,-2,1798,1926760,385,11,1250000,96,5,128,2641,613,120210,3,2,1,9,FALSE,3,999,1460714.286,4734700,500000,1.75,0
10547,2457457,2457545,111,-2,1798,1887243,26,10,1250000,96,5,75,2421,613,192201,4,2,1,9,FALSE,3,999,3228103.504,29050000,100000,3.71,0
3928,2457637,2457700,4,677214,1267,1603413,58,6,149900,96,5,134,7614,1877,170147,3,2,2,4,FALSE,3,999,2426613.819,25000000,100000,2.31,0
4615,2457628,2457657,93,-2,1798,2058827,385,11,1250000,96,5,69,2827,613,185607,4,2,1,9,FALSE,3,999,479152.2388,3500000,25000,2.3,0
9552,2457543,2457636,0,147261,1639,3033998,58,6,202374,96,5,70,7071,2425,63109,2,2,2,4,FALSE,3,999,645719.5423,2500000,100000,1.11,0
11852,2457609,2457682,5,-2,1798,3391203,385,11,1500000,96,5,138,4610,613,193421,4,2,1,9,FALSE,3,999,1912381,20000000,38000,2.17,1
13136,2457428,2457446,0,517109,775,2447444,237,4,24700,96,5,266,6745,1214,185345,4,2,2,4,FALSE,3,999,1185643.013,7000000,10000,3.16,0
14965,2457447,2457493,104,-2,1798,2158741,26,10,250000,96,5,128,3035,613,192737,4,2,1,9,FALSE,3,999,511614.2,4885000,31000,1.53,0
13135,2457431,2457510,93,-2,1798,-3,156,12,1250000,96,5,275,7767,322,113005,2,1,5,8,FALSE,3,999,1321542.553,6000000,100000,2.9,1
1467,2457455,2457547,111,-2,1798,-3,156,12,500000,96,5,128,5668,590,161524,3,1,5,8,FALSE,3,999,685714.2857,8831000,7097,1.33,1
2877,2457509,2457544,4,341289,1662,1797900,58,6,1500925,96,5,241,5765,2452,114814,2,2,2,4,FALSE,3,999,2556933.472,11000000,100000,2.03,0
325,2457509,2457553,111,-2,1798,1842,159,19,500000,96,5,128,970,613,154923,3,2,1,9,FALSE,3,999,304444.4444,1600000,72700,1.41,0
4277,2457467,2457499,0,-2,1798,1589294,385,11,1250000,96,5,128,1961,613,130010,3,2,1,9,FALSE,3,999,956251.9038,5500000,50000,2.11,0
13233,2457530,2457584,111,-2,1798,2453261,26,10,1250000,96,5,265,8001,613,151613,3,2,1,9,FALSE,3,999,1312250,18000000,300000,1.62,0
209,2457309,2457345,93,-2,1798,1489,159,19,300000,96,5,205,1501,613,145434,3,2,1,9,FALSE,3,999,933378.977,4000000,50000,2.22,0
98,2457433,2457441,0,-2,1798,1455294,147,3,150000,96,5,60,1521,613,121241,3,2,1,9,FALSE,3,999,136829.2683,2900000,10000,1.9,0
6410,2457473,2457544,111,-2,1798,1951036,301,16,100000,96,5,275,2545,613,160748,3,2,1,9,FALSE,3,999,554372.64,2000000,20000,2.1,0
14638,2457473,2457534,104,216711,385,2216819,58,6,31500,96,5,70,6311,780,203111,4,2,2,4,FALSE,3,999,800458.0882,10000000,17000,2.75,0
8454,2457464,2457513,0,-2,1798,380683,161,17,204000,96,5,128,4838,613,43218,1,2,1,9,FALSE,3,999,913689.4126,50000000,25000,2.34,0
12056,2457591,2457647,111,-2,1798,2081519,147,3,38360,96,5,128,2961,613,121413,3,2,1,9,FALSE,3,999,1731269.419,25000000,39900,2.84,0
173,2457419,2457507,0,-2,1798,1453905,26,10,500000,96,5,70,1448,613,133938,3,2,1,9,FALSE,3,999,530570.6176,2500000,25000,1.72,0
4667,2457498,2457537,111,-2,1798,1244973,385,11,200000,96,5,128,658,613,205939,4,2,1,9,FALSE,3,999,488991.0714,2000000,50000,1.23,0
6808,2457434,2457517,103,-2,1798,1199631,385,11,1000000,96,5,293,560,613,82151,2,2,1,9,FALSE,3,999,550666.6667,2900000,20000,1.68,0
5442,2457330,2457382,103,-2,1798,1794,385,11,1500000,96,5,128,1099,613,41031,1,2,1,9,FALSE,3,999,670688,19000000,21200,3.16,0
1991,2457585,2457656,93,-2,1798,277812,159,19,100000,96,5,128,4626,613,153820,3,2,1,9,FALSE,3,999,532474.9726,3000000,21900,2.56,0
11530,2457401,2457430,103,-2,1798,2163087,385,11,100000,96,5,128,3211,613,103242,2,2,1,9,FALSE,3,999,797473.227,6375000,31600,1.74,0
8333,2457535,2457571,111,105991,925,2809655,58,6,132350,96,5,128,6721,1435,161046,3,2,2,4,FALSE,3,999,1552160.785,4900000,25000,2.39,0
4305,2457548,2457567,111,187653,1258,2284965,58,6,405720,96,5,128,7246,1877,181331,4,2,2,4,FALSE,3,999,168696.3158,2000000,23744,1.41,0
12685,2457523,2457543,93,-2,1798,481893,385,11,2500000,96,5,265,5002,613,155402,3,2,1,9,FALSE,3,999,1352083,10499000,100000,1.65,0
6309,2457437,2457524,104,-2,1798,1455283,385,11,300000,96,5,69,1451,613,195601,4,2,1,9,FALSE,3,999,503385.6667,1000000,100000,1.4,0
12163,2457387,2457389,111,-2,1798,1503386,148,5,51500,96,5,265,1645,613,100621,2,2,1,9,FALSE,3,999,1275960.605,12500000,25000,3.39,0
8327,2457314,2457348,103,-2,1798,16660,26,10,100000,96,5,187,3580,613,161303,3,2,1,9,FALSE,3,999,141983.0508,1250000,20000,2,0
690,2457556,2457644,103,-2,1798,1942707,26,10,500000,96,5,265,2597,613,41337,1,2,1,9,FALSE,3,999,306673.5714,1000000,23800,2,0
7243,2457374,2457405,0,-2,1798,1585654,26,10,150000,96,5,128,1845,613,123336,3,2,1,9,FALSE,3,999,433004.9429,4750000,32000,1.24,0
10593,2457431,2457453,104,-2,1798,1426512,147,3,300000,96,5,86,1154,613,183928,4,2,1,9,FALSE,3,999,893421.0526,10260000,8000,1.79,0
10544,2457521,2457607,0,-2,1798,1555196,238,9,900000,96,5,128,5416,613,162122,3,2,1,9,FALSE,3,999,647090.9091,5000000,25000,2.44,0
12889,2457605,2457641,111,-2,1798,1581538,385,11,1250000,96,5,128,1937,613,154925,3,2,1,9,FALSE,3,999,448567.5317,2000000,10000,1.63,0
9289,2457513,2457575,111,-2,1798,230751,26,10,100000,96,5,128,4585,613,153513,3,2,1,9,FALSE,3,999,340828.5714,2500000,5900,1.76,0
4709,2457511,2457604,111,-2,1798,1037368,301,16,4000000,96,5,249,826,613,185458,4,2,1,9,FALSE,3,999,1904523.256,2500000,1440000,3.63,0
11523,2457425,2457439,103,607129,45,2869836,58,6,100000,96,5,128,7069,306,204231,4,2,2,4,FALSE,3,999,837821.2121,10000000,50000,1.61,0
446,2457615,2457642,111,-2,1798,277809,238,9,200000,96,5,128,5435,613,144510,3,2,1,9,FALSE,3,999,972733.8485,2500000,36175,2.11,0
1740,2457599,2457640,104,-2,1798,1505,26,10,1300000,96,5,128,1500,613,154038,3,2,1,9,FALSE,3,999,602682.08,5000000,18000,2.7,0
13288,2457327,2457402,4,-2,1798,83054,159,19,1200000,96,5,70,3105,613,122905,3,2,1,9,FALSE,3,999,2006942.405,10000000,100000,3.57,0
14700,2457627,2457630,104,313998,179,3159701,227,1,200000,96,5,60,8043,472,182452,4,2,2,4,FALSE,3,999,814627.8841,2500000,70600,1.22,0
7327,2457570,2457633,103,-2,1798,1632717,26,10,500000,96,5,128,2061,613,80754,2,2,1,9,FALSE,3,999,749533.6667,1000000,101090,2.5,0
13086,2457354,2457377,111,-2,1798,-3,156,12,200000,96,5,15,183,248,125154,3,1,5,8,FALSE,3,999,567531.8182,2750000,49300,1.5,0
4222,2457448,2457486,93,-2,1798,2413321,238,9,600000,96,5,70,5598,613,150255,3,2,1,9,FALSE,3,999,760182.0555,5000000,25000,1.93,0
13451,2457504,2457596,103,-2,1798,1947568,26,10,150000,96,5,128,2708,613,121634,3,2,1,9,FALSE,3,999,507684.1842,3000000,22000,1.47,0
5020,2457329,2457424,103,-2,1798,2025084,385,11,1000000,96,5,128,2786,613,185945,4,2,1,9,FALSE,3,999,278350,2000000,25000,1.76,0
13023,2457613,2457647,104,-2,1798,2132716,385,11,500000,96,5,128,3100,613,144738,3,2,1,9,FALSE,3,999,347889.8529,2700000,20500,1.63,0
14769,2457633,2457669,111,502493,86,3316426,433,14,98000,96,5,265,4575,369,172619,3,2,2,4,FALSE,3,999,545666.6667,2500000,50000,1.36,0
12076,2457612,2457703,93,-2,1798,3040037,238,9,5000000,96,5,128,8079,613,160813,3,2,1,9,FALSE,3,999,1725497.302,13000000,20625,2.8,0
13624,2457533,2457571,4,-2,1798,740,471,13,2500000,96,5,128,2373,613,134257,3,2,1,9,FALSE,3,999,1535916.851,6000000,100000,1.87,0
8139,2457568,2457596,111,-2,1798,1529252,147,3,350000,96,5,86,1650,613,195706,4,2,1,9,FALSE,3,999,1186330.024,15000000,95491,2.42,0
13037,2457382,2457387,111,-2,1798,772440,385,11,2000000,96,5,259,3847,613,175214,3,2,1,9,FALSE,3,999,1132765.152,10000000,50000,2.22,0
7402,2457388,2457438,93,-2,1798,1350,301,16,300000,96,5,101,1723,613,193739,4,2,1,9,FALSE,3,999,392554.5979,2500000,21329,1.81,0
8634,2457309,2457360,103,-2,1798,1889751,26,10,50000,96,5,60,2510,613,34103,1,2,1,9,FALSE,3,999,493779.128,1550000,30600,1.33,0
14439,2457599,2457644,104,-2,1798,1577669,385,11,100000,96,5,265,1821,613,135946,3,2,1,9,FALSE,3,999,135160,1000000,25000,1.32,0
8475,2457573,2457598,104,235316,1142,3261158,58,6,171500,96,5,218,6414,1758,113931,2,2,2,4,FALSE,3,999,66666.66667,200000,50000,1.47,1
3363,2457646,2457677,111,-2,1798,2585596,301,16,7000000,96,5,60,4190,613,95150,2,2,1,9,FALSE,3,999,2435584.242,13500000,26500,4.16,0
885,2457652,2457660,111,-2,1798,367041,26,10,100000,96,5,273,4877,613,75154,2,2,1,9,FALSE,3,999,426022.2031,6500000,32600,1.64,0
13445,2457444,2457512,0,-2,1798,1564252,159,19,204000,96,5,265,1792,613,185103,4,2,1,9,FALSE,3,999,2230763.391,23450000,32600,3.12,0
9739,2457461,2457556,103,145819,1727,2261265,58,6,175000,96,5,75,7230,2548,105752,2,2,2,4,FALSE,3,999,741786.8116,5000000,33000,1.97,0
4014,2457499,2457519,93,-2,1798,1244973,385,11,2500000,96,5,128,658,613,165726,3,2,1,9,FALSE,3,999,628449.2537,4900000,23500,2.44,0
7312,2457572,2457596,111,-2,1798,1929068,26,10,300000,96,5,70,2603,613,71841,2,2,1,9,FALSE,3,999,2372914.528,50000000,26500,2.91,0
11301,2457627,2457627,132,-2,1798,1551361,385,11,100000,96,5,259,1713,613,114105,2,2,1,9,FALSE,3,999,276000,2300000,40000,1.53,0
3895,2457636,2457700,111,190480,11,2419094,58,6,45000,96,5,293,6369,96,15959,1,2,2,4,FALSE,3,999,1857331.832,9900000,50000,3.57,0
8257,2457535,2457560,111,-2,1798,1327698,385,11,150000,96,5,259,776,613,95310,2,2,1,9,FALSE,3,999,569230.7692,2751000,11000,2.04,0
8563,2457433,2457456,0,-2,1798,1455294,26,10,100000,96,5,128,1478,613,93758,2,2,1,9,FALSE,3,999,470833.3333,2700000,25000,2.46,0
11319,2457369,2457450,111,-2,1798,2687678,148,5,25000,96,5,239,7895,613,102021,2,2,1,9,FALSE,3,999,3121949.684,25000000,10000,2.55,0
11395,2457533,2457591,111,-2,1798,-3,156,12,1250000,96,5,8,113,158,221450,4,1,5,8,FALSE,3,999,273771.6705,7500000,15500,3.91,1
6697,2457444,2457519,93,-2,1798,1043,147,3,468222,96,5,259,2092,613,225747,4,2,1,9,FALSE,3,999,2815171.078,14000000,300000,3.11,0
7944,2457466,2457558,111,-2,1798,-3,156,12,1250000,96,5,128,7799,2328,120136,3,1,5,8,FALSE,3,999,413854.1789,1250000,26500,2.22,0
5933,2457401,2457432,93,-2,1798,357028,26,10,1250000,96,5,265,4833,613,161937,3,2,1,9,FALSE,3,999,1706737.863,75000000,100000,5.71,0
7712,2457592,2457640,93,-2,1798,1205705,148,5,200000,96,5,128,601,613,160744,3,2,1,9,FALSE,3,999,1923545.376,10540000,200000,2,0
2420,2457406,2457465,0,-2,1798,2060633,147,3,450000,96,5,62,2873,613,135824,3,2,1,9,FALSE,3,999,784876.1232,4475000,100000,1.77,0
8812,2457659,2457690,104,-2,1798,1892510,26,10,900000,96,5,128,2470,613,33630,1,2,1,9,FALSE,3,999,907081.4433,10500000,101500,1.3,1
13541,2457509,2457561,132,93594,1835,2723244,58,6,1141300,96,5,128,6823,2662,130831,3,2,2,4,FALSE,3,999,3917040,24320500,200000,1.44,1
10363,2457644,2457717,104,-2,1798,2352890,26,10,2500000,96,5,128,3539,613,81135,2,2,1,9,FALSE,3,999,1589285.714,2500000,300000,3,0
1491,2457567,2457587,111,513465,1075,2378011,58,6,109300,96,5,265,7130,1674,131329,3,2,2,4,FALSE,3,999,1196776.829,10000000,25000,3,0
12614,2457314,2457315,111,98595,320,2235179,58,6,1265000,96,5,128,6177,681,141249,3,2,2,4,FALSE,3,999,1883520,47700000,15000,6.44,0
7408,2457394,2457449,93,67365,301,2725013,58,6,1717000,96,5,128,6626,653,174443,3,2,2,4,FALSE,3,999,3296082.209,75000000,46000,2.33,0
3316,2457353,2457387,111,-2,1798,1422471,385,11,100000,96,5,200,1310,613,91243,2,2,1,9,FALSE,3,999,972733.8485,3500000,71100,1.21,0
8756,2457507,2457578,111,-2,1798,298078,26,10,1000000,96,5,128,4749,613,162130,3,2,1,9,FALSE,3,999,1055198.539,8000000,25100,2.57,0
7940,2457649,2457679,93,-2,1798,223559,385,11,750000,96,5,259,4304,613,141044,3,2,1,9,FALSE,3,999,3675077.842,69900000,26500,2.33,0
13713,2457611,2457668,103,-2,1798,1364425,159,19,150000,96,5,223,940,613,194230,4,2,1,9,FALSE,3,999,738322.875,4550000,25000,2.09,0
7090,2457388,2457463,111,-2,1798,2447734,26,10,1250000,96,5,70,7980,613,100747,2,2,1,9,FALSE,3,999,1805709.024,5000000,113800,2.3,0
8015,2457422,2457475,104,-2,1798,2176684,301,16,323000,96,5,265,3288,613,131411,3,2,1,9,FALSE,3,999,374409.6774,3200000,57400,1.18,0
4860,2457331,2457326,4,-2,1798,1947541,385,11,2500000,96,5,128,2577,613,70238,2,2,1,9,FALSE,3,999,6538333.333,25000000,533000,2,0
8937,2457311,2457313,111,269329,608,2653050,58,6,458400,96,5,185,6469,1039,132841,3,2,2,4,FALSE,3,999,983827.169,2399000,25000,1.84,0
6476,2457421,2457440,0,-2,1798,2483812,238,9,300000,96,5,75,8184,613,125539,3,2,1,9,FALSE,3,999,527526.6667,2437500,22500,1.63,0
9631,2457401,2457420,111,-2,1798,1940658,385,11,1000000,96,5,75,2658,613,232539,4,2,1,9,FALSE,3,999,2018801.273,5000000,100000,2.81,0
429,2457544,2457620,111,-2,1798,1224647,385,11,1250000,96,5,265,609,613,160149,3,2,1,9,FALSE,3,999,803880.7252,5000000,62900,1.46,1
11731,2457334,2457394,93,-2,1798,1804832,148,5,25000,96,5,265,2188,613,140013,3,2,1,9,FALSE,3,999,1163582.004,17500000,22500,2.14,0
3690,2457434,2457504,93,-2,1798,2446243,385,11,500000,96,5,128,7971,613,83537,2,2,1,9,FALSE,3,999,760182.0555,7000000,30900,7.21,0
3585,2457514,2457530,111,-2,1798,238597,153,2,2425000,96,5,241,4426,613,105129,2,2,1,9,FALSE,3,999,418081.3679,3000000,34000,1.5,0
5810,2457557,2457608,111,-2,1798,161449,159,19,640000,96,5,128,3941,613,101913,2,2,1,9,FALSE,3,999,1228059.407,25000000,8099,5.42,0
3878,2457480,2457522,111,-2,1798,1560435,26,10,500000,96,5,128,1744,613,91626,2,2,1,9,FALSE,3,999,2038742,8720000,100000,2.11,0
486,2457404,2457438,93,120955,1085,2464998,58,6,393773,96,5,128,7062,1687,133038,3,2,2,4,FALSE,3,999,1946677.632,50000000,100000,3.16,0
8118,2457539,2457614,104,-2,1798,-3,156,12,1200000,96,5,209,1290,991,180302,4,1,5,8,FALSE,3,999,1138461.538,6400000,100000,1.22,1
8471,2457566,2457585,104,-2,1798,2368,159,19,150000,96,5,128,317,613,190834,4,2,1,9,FALSE,3,999,207323.5288,1200000,50000,5.05,0
1868,2457636,2457675,111,-2,1798,1959973,159,19,8000000,96,5,265,2623,613,110603,2,2,1,9,FALSE,3,999,2463266.667,28527000,25000,1.59,0
5123,2457539,2457607,103,-2,1798,2559566,26,10,200000,96,5,70,4054,613,104109,2,2,1,9,FALSE,3,999,428522.7273,2500000,31500,1.53,0
12822,2457454,2457462,0,-2,1798,2413802,385,11,1000000,96,5,93,3903,613,114242,2,2,1,9,FALSE,3,999,1290371.429,13000000,50000,2.76,0
13493,2457408,2457491,111,-2,1798,2148930,385,11,200000,96,5,128,3227,613,195505,4,2,1,9,FALSE,3,999,908639.3805,9500000,25500,2.01,0
11837,2457566,2457659,104,-2,1798,-3,156,12,300000,96,5,241,1463,1543,114042,2,1,5,8,FALSE,3,999,719310.2545,2500000,26800,1.44,1
13055,2457330,2457420,111,-2,1798,258889,385,11,400000,96,5,128,4697,613,194458,4,2,1,9,FALSE,3,999,166666.6667,811000,50000,2.28,0
4684,2457517,2457599,104,-2,1798,1845107,238,9,300000,96,5,128,5484,613,172341,3,2,1,9,FALSE,3,999,315650.3429,1000000,25000,1.5,0
13393,2457431,2457493,93,-2,1798,2763568,159,19,150000,96,5,128,4264,613,72137,2,2,1,9,FALSE,3,999,760182.0555,7000000,33600,6.28,0
9006,2457528,2457527,1,-2,1798,-3,156,12,1000000,96,5,65,199,203,144139,3,1,5,8,FALSE,3,999,836363.6364,3200000,26500,2.71,1
7020,2457537,2457601,93,33668,1034,2294431,58,6,91219,96,5,128,6043,1601,150607,3,2,2,4,FALSE,3,999,858405.9278,4000000,100000,1.82,0
8757,2457422,2457463,111,-2,1798,1555199,301,16,1750000,96,5,128,1623,613,114133,2,2,1,9,FALSE,3,999,2303750,11578874,49300,3.39,0
9848,2457390,2457394,103,416712,767,2138256,58,6,39200,96,5,128,7200,1211,193031,4,2,2,4,FALSE,3,999,376260.0406,2000000,20800,1.57,0
6161,2457519,2457589,111,-2,1798,3063465,238,9,2000000,96,5,70,8123,613,192016,4,2,1,9,FALSE,3,999,2439955.045,13500000,26500,2,0
4297,2457500,2457536,104,-2,1798,-3,156,12,100000,96,5,128,7837,1342,164053,3,1,5,8,FALSE,3,999,186060.4975,1200000,26500,1.5,0
1429,2457434,2457498,93,-2,1798,2446243,148,5,50000,96,5,265,8002,613,174629,3,2,1,9,FALSE,3,999,1667486.667,20000000,50000,5.63,0
14959,2457642,2457735,103,-2,1798,2802205,301,16,1000000,96,5,293,7851,613,142220,3,2,1,9,FALSE,3,999,1575784,11999000,24000,2.11,1
13821,2457506,2457551,104,-2,1798,1800245,385,11,300000,96,5,293,2226,613,71533,2,2,1,9,FALSE,3,999,800458.0882,4535000,25000,2.25,0
9628,2457536,2457579,93,-2,1798,1330605,385,11,1250000,96,5,60,792,613,53441,1,2,1,9,FALSE,3,999,1523975.25,11869000,100000,2.75,0
7342,2457540,2457618,104,-2,1798,1204210,26,10,300000,96,5,265,591,613,150854,3,2,1,9,FALSE,3,999,629093.3333,2500000,19000,1.77,0
3076,2457411,2457439,104,-2,1798,524010,238,9,100000,96,5,265,5475,613,224847,4,2,1,9,FALSE,3,999,433296.7033,2500000,21700,1.81,0
10582,2457466,2457502,104,-2,1798,1230929,26,10,300000,96,5,70,557,613,214018,4,2,1,9,FALSE,3,999,527345.125,2535000,26500,1.19,0
2913,2457369,2457407,0,-2,1798,-3,156,12,750000,96,5,128,5669,1382,113913,2,1,5,8,FALSE,3,999,632142.8571,2500000,14814,1.56,0
6190,2457651,2457728,103,-2,1798,-3,440,15,275000,96,5,8,221,211,55844,1,1,5,8,FALSE,3,999,280317.9167,2000000,10000,2.56,1
10903,2457421,2457487,111,-2,1798,1431430,26,10,2000000,96,5,128,1371,613,212936,4,2,1,9,FALSE,3,999,1332397.844,5000000,32100,2.56,0
12196,2457612,2457676,103,-2,1798,1425254,26,10,50000,96,5,265,1225,613,81602,2,2,1,9,FALSE,3,999,1370392.62,20000000,26500,2.29,0
9880,2457462,2457513,111,-2,1798,2561340,385,11,500000,96,5,128,4064,613,131823,3,2,1,9,FALSE,3,999,522467.0278,3635753,21200,2.15,0
10920,2457430,2457482,104,-2,1798,1404806,26,10,300000,96,5,185,1149,613,183928,4,2,1,9,FALSE,3,999,527840.1125,1400000,42000,1.23,0
14446,2457518,2457540,93,-2,1798,3063469,385,11,500000,96,5,128,8181,613,112927,2,2,1,9,FALSE,3,999,1765170.404,13000000,25000,2,0
13691,2457620,2457625,93,-2,1798,1092089,238,9,2500000,96,5,60,5563,613,193231,4,2,1,9,FALSE,3,999,3714086.914,18809861,100000,4.33,0
12626,2457367,2457376,111,-2,1798,1368763,26,10,1000000,96,5,265,968,613,112211,2,2,1,9,FALSE,3,999,965086.9565,2000000,50000,1.84,0
63,2457621,2457684,0,-2,1798,277809,26,10,1000000,96,5,70,4716,613,125313,3,2,1,9,FALSE,3,999,391553.9859,1700000,20000,2.56,0
12743,2457384,2457463,0,176648,815,3041821,58,6,230945,96,5,128,7431,1265,125226,3,2,2,4,FALSE,3,999,2282918.462,24537500,25000,3.97,0
11749,2457377,2457394,103,-2,1798,1880464,385,11,2500000,96,5,265,2455,613,143406,3,2,1,9,FALSE,3,999,1157467.777,8000000,50000,2.22,0
9065,2457658,2457692,93,-2,1798,2254493,159,19,5000000,96,5,128,3408,613,171455,3,2,1,9,FALSE,3,999,4348541.893,45000000,100000,3.07,0
12763,2457375,2457432,111,-2,1798,2025082,159,19,1000000,96,5,128,2787,613,120911,3,2,1,9,FALSE,3,999,1505702.752,15000000,25000,8.58,0
7121,2457561,2457604,111,-2,1798,1919585,238,9,700000,96,5,70,5511,613,111906,2,2,1,9,FALSE,3,999,847440.198,4650000,24800,2,0
1069,2457503,2457570,111,-2,1798,154536,159,19,750000,96,5,70,5194,613,111809,2,2,1,9,FALSE,3,999,934299.7006,7522000,38167,1.46,0
3140,2457466,2457479,93,-2,1798,226374,385,11,500000,96,5,187,4237,613,131818,3,2,1,9,FALSE,3,999,624243.1,2000000,50000,1.44,0
3465,2457639,2457666,0,596492,1166,2356180,58,6,439000,96,5,265,6286,70,133325,3,2,2,4,FALSE,3,999,591410.5152,2000000,26500,1.59,0
8970,2457642,2457722,104,244208,133,1967706,58,6,47900,96,5,265,5884,424,44840,1,2,2,4,FALSE,3,999,135160,1000000,28500,2.29,0
12072,2457405,2457490,111,-2,1798,1864029,238,9,650000,96,5,102,5504,613,205743,4,2,1,9,FALSE,3,999,2986923.472,25000000,25000,3.42,0
3455,2457512,2457568,104,-2,1798,3031390,26,10,300000,96,5,128,8220,613,203225,4,2,1,9,FALSE,3,999,471208.0536,1800000,50000,1.34,0
7725,2457554,2457640,0,-2,1798,234231,385,11,2500000,96,5,70,4478,613,145506,3,2,1,9,FALSE,3,999,1772115.621,5000000,96911,1.87,0
1832,2457608,2457702,93,-2,1798,1245655,26,10,1250000,96,5,128,687,613,121505,3,2,1,9,FALSE,3,999,2008558.394,85000000,100000,2.85,1
12832,2457428,2457470,0,-2,1798,253467,159,19,500000,96,5,128,4708,613,140901,3,2,1,9,FALSE,3,999,715256.8684,14000000,28000,2.11,0
10906,2457486,2457558,93,-2,1798,1374437,385,11,1000000,96,5,96,1117,613,55738,1,2,1,9,FALSE,3,999,1534142.009,2500000,500000,1.75,0
10471,2457592,2457646,0,-2,1798,760832,26,10,2500000,96,5,128,3892,613,131409,3,2,1,9,FALSE,3,999,1243657.623,20000000,25000,4.72,0
9621,2457509,2457532,111,-2,1798,294956,26,10,7289064,96,5,128,4760,613,125300,3,2,1,9,FALSE,3,999,1445945.946,2500000,250000,2.12,0
13879,2457473,2457533,111,-2,1798,1154046,301,16,1000000,96,5,128,427,613,150227,3,2,1,9,FALSE,3,999,655099.7807,2500000,30900,1.42,0
8145,2457389,2457406,0,-2,1798,2365,301,16,200921,96,5,128,317,613,82300,2,2,1,9,FALSE,3,999,734147.7273,2500000,200000,1.36,0
8806,2457437,2457468,93,-2,1798,2849097,385,11,500000,96,5,70,4432,613,61103,2,2,1,9,FALSE,3,999,1555040.415,18675000,72175,1.57,0
592,2457453,2457475,111,87189,1637,2739913,58,6,150000,96,5,273,6503,2379,113443,2,2,2,4,FALSE,3,999,1349631.648,16700000,20000,3.75,0
9849,2457520,2457612,103,-2,1798,2132715,238,9,300000,96,5,62,5555,613,193607,4,2,1,9,FALSE,3,999,392573.9072,2685000,21329,1.43,0
14821,2457611,2457679,111,573814,799,2609084,58,6,37000,96,5,128,6702,1244,112831,2,2,2,4,FALSE,3,999,156720.4861,900000,50000,1.73,0
3686,2457525,2457572,93,-2,1798,1371170,26,10,2500000,96,5,128,1048,613,101433,2,2,1,9,FALSE,3,999,1471739.13,19000000,35500,2.58,0
2231,2457308,2457385,111,-2,1798,-3,156,12,1250000,96,5,128,5677,2027,171153,3,1,5,8,FALSE,3,999,1069285.714,9000000,25000,1.57,1
13980,2457409,2457500,0,100727,1218,2465190,58,6,200000,96,5,75,6745,1822,170550,3,2,2,4,FALSE,3,999,1063021.178,10000000,58000,1.35,0
9736,2457360,2457419,111,-2,1798,2114051,238,9,4200000,96,5,128,5548,613,131218,3,2,1,9,FALSE,3,999,1135419.988,5900000,35000,2.19,0
5874,2457529,2457601,111,-2,1798,1854522,26,10,1250000,96,5,265,2120,613,83302,2,2,1,9,FALSE,3,999,1273926.117,18000000,19023,3.75,0
8222,2457550,2457635,111,-2,1798,2810555,238,9,500000,96,5,203,8679,613,94546,2,2,1,9,FALSE,3,999,1401470.588,5038738,50000,1.82,0
5648,2457599,2457625,2,-2,1798,3145743,238,9,1000000,96,5,155,8245,613,112653,2,2,1,9,FALSE,3,999,1257670,7480000,25000,1.91,0
